metabolite	HMDB_ID	reaction	gene	direction
Carbon dioxide	HMDB0001967	5-Hydroxy-L-tryptophan → Serotonin + Carbon dioxide	Ddc[Enzyme]	product
Carbon dioxide	HMDB0001967	5-Hydroxykynurenamine + Carbon dioxide → 5-Hydroxykynurenine	Ddc[Enzyme]	substrate
Carbon dioxide	HMDB0001967	6-Phosphogluconic acid + NADP → D-Ribulose 5-phosphate + Carbon dioxide + NADPH + Hydrogen Ion	Pgd[Enzyme]	product
Carbon dioxide	HMDB0001967	Acetyl-[acyl-carrier protein] + Malonyl-[acyl-carrier protein] → Acetoacetyl-[acp] + Carbon dioxide + Acyl-carrier protein	Fasn[Enzyme]; Oxsm[Enzyme]	product
Carbon dioxide	HMDB0001967	Adenosine triphosphate + (R)-5-Diphosphomevalonic acid → ADP + Phosphate + Isopentenyl pyrophosphate + Carbon dioxide	Mvd[Enzyme]	product
Carbon dioxide	HMDB0001967	Adenosine triphosphate + Ammonia + Carbon dioxide + Water → ADP + Phosphate + Carbamoyl phosphate	Cps1[Enzyme]	substrate
Carbon dioxide	HMDB0001967	Butyryl-[acp] + Malonyl-[acyl-carrier protein] → 3-Oxohexanoyl-[acp] + Carbon dioxide + Acyl-carrier protein	Fasn[Enzyme]; Oxsm[Enzyme]	product
Carbon dioxide	HMDB0001967	Capecitabine + Water → 5&#39;-Deoxy-5-fluorocytidine + 1-Pentanol + Carbon dioxide	Ces1b[Enzyme]; Ces1d[Enzyme]; Ces1c[Enzyme]; Ces1a[Enzyme]; Ces1g[Enzyme]; Ces1e[Enzyme]; Ces1f[Enzyme]; Ces2h[Enzyme]; Ces2f[Enzyme]; Ces2e[Enzyme]; Ces2a[Enzyme]; Ces2c[Enzyme]; Ces2b[Enzyme]; Ces2g[Enzyme]	product
Carbon dioxide	HMDB0001967	Coenzyme A + NAD + Pyruvic acid → Carbon dioxide + Hydrogen Ion + NADH + Acetyl-CoA	Pdha1[Enzyme]; Dld[Unknown]; Dlat[Enzyme]	product
Carbon dioxide	HMDB0001967	Coproporphyrinogen III + Oxygen → Protoporphyrinogen IX + Carbon dioxide + Water	Cpox[Unknown]	product
Carbon dioxide	HMDB0001967	Cysteic acid → Taurine + Carbon dioxide	Gad2[Enzyme]; Gad1[Enzyme]; Csad[Enzyme]	product
Carbon dioxide	HMDB0001967	Decanoyl-[acp] + Malonyl-[acyl-carrier protein] → 3-Oxododecanoyl-[acp] + Carbon dioxide + Acyl-carrier protein	Fasn[Enzyme]; Oxsm[Enzyme]	product
Carbon dioxide	HMDB0001967	Dodecanoyl-[acyl-carrier protein] + Malonyl-[acyl-carrier protein] → 3-Oxotetradecanoyl-[acp] + Carbon dioxide + Acyl-carrier protein	Fasn[Enzyme]; Oxsm[Enzyme]	product
Carbon dioxide	HMDB0001967	Gla protein + Vitamin K1 2,3-epoxide + Water → Gla protein precursor + Phylloquinol + Carbon dioxide + Oxygen	Ggcx[Unknown]	product
Carbon dioxide	HMDB0001967	Glutaryl-CoA + Electron-transferring flavoprotein → Crotonoyl-CoA + Reduced electron-transferring flavoprotein + Carbon dioxide	Gcdh[Unknown]	product
Carbon dioxide	HMDB0001967	Glutaryl-CoA + FAD → FADH + Crotonoyl-CoA + Carbon dioxide	Gcdh[Unknown]	product
Carbon dioxide	HMDB0001967	Glutaryl-[acp] methyl ester + Malonyl-[acyl-carrier protein] → 3-Ketopimeloyl-[acp] methyl ester + Carbon dioxide + Acyl-carrier protein	Oxsm[Enzyme]	product
Carbon dioxide	HMDB0001967	Glycine + Lipoylprotein → S-Aminomethyldihydrolipoylprotein + Carbon dioxide	Gldc[Enzyme]	product
Carbon dioxide	HMDB0001967	Glycine + Tetrahydrofolic acid + NAD → 5,10-Methylene-THF + Ammonia + Carbon dioxide + NADH + Hydrogen Ion	Amt[Enzyme]; Gcsh[Enzyme]	product
Carbon dioxide	HMDB0001967	Guanosine triphosphate + Oxalacetic acid → Guanosine diphosphate + Phosphoenolpyruvic acid + Carbon dioxide	Pck2[Unknown]; Pck1[Unknown]	product
Carbon dioxide	HMDB0001967	Hexadecanoyl-[acp] + Malonyl-[acyl-carrier protein] → 3-Oxostearoyl-[acp] + Acyl-carrier protein + Carbon dioxide	Oxsm[Enzyme]; Elovl6[Unknown]	product
Carbon dioxide	HMDB0001967	Hexanoyl-[acp] + Malonyl-[acyl-carrier protein] → 3-Oxooctanoyl-[acp] + Carbon dioxide + Acyl-carrier protein	Fasn[Enzyme]; Oxsm[Enzyme]	product
Carbon dioxide	HMDB0001967	Hydrogen carbonate → Carbon dioxide + Water	Car1[Unknown]; Car2[Unknown]; Car5a[Unknown]; Car3[Unknown]; Car5b[Unknown]; Car12[Unknown]; Car4[Unknown]; Car9[Unknown]; Car13[Unknown]; Car14[Unknown]; Car7[Unknown]; Car6[Enzyme]; Car8[Enzyme]	product
Carbon dioxide	HMDB0001967	Inosine triphosphate + Oxalacetic acid → IDP + Phosphoenolpyruvic acid + Carbon dioxide	Pck2[Unknown]; Pck1[Unknown]	product
Carbon dioxide	HMDB0001967	Isocitric acid + NAD → Oxoglutaric acid + Carbon dioxide + NADH + Hydrogen Ion	Idh3b[Unknown]; Idh3a[Unknown]; Idh3g[Unknown]	product
Carbon dioxide	HMDB0001967	Isocitric acid + NADP → Oxoglutaric acid + Carbon dioxide + NADPH + Hydrogen Ion	Idh2[Unknown]; Idh1[Unknown]	product
Carbon dioxide	HMDB0001967	Ketoleucine + Thiamine pyrophosphate → 3-Methyl-1-hydroxybutyl-ThPP + Carbon dioxide	Bckdhb[Enzyme]; Bckdha[Unknown]	product
Carbon dioxide	HMDB0001967	L-Aspartic acid → beta-Alanine + Carbon dioxide	Gad2[Enzyme]; Gad1[Enzyme]	product
Carbon dioxide	HMDB0001967	L-Dopa → Dopamine + Carbon dioxide	Ddc[Enzyme]	product
Carbon dioxide	HMDB0001967	L-Glutamic acid → gamma-Aminobutyric acid + Carbon dioxide	Gad2[Enzyme]; Gad1[Enzyme]	product
Carbon dioxide	HMDB0001967	L-Histidine → Histamine + Carbon dioxide	Ddc[Enzyme]; Hdc[Enzyme]	product
Carbon dioxide	HMDB0001967	L-Phenylalanine + Oxygen → 2-Phenylacetamide + Carbon dioxide	Prdx6[Enzyme]; Prdx6b[Enzyme]	product
Carbon dioxide	HMDB0001967	L-Phenylalanine → Phenylethylamine + Carbon dioxide	Ddc[Enzyme]	product
Carbon dioxide	HMDB0001967	L-Proline + Oxoglutaric acid + Oxygen → 4-Hydroxyproline + Succinic acid + Carbon dioxide	P4ha2[Enzyme]; P4ha1[Enzyme]; P4ha3[Enzyme]	product
Carbon dioxide	HMDB0001967	L-Tryptophan → Tryptamine + Carbon dioxide	Ddc[Enzyme]	product
Carbon dioxide	HMDB0001967	L-Tyrosine → Tyramine + Carbon dioxide	Ddc[Enzyme]	product
Carbon dioxide	HMDB0001967	Malic acid + NAD → Pyruvic acid + Carbon dioxide + NADH + Hydrogen Ion	Me2[Unknown]	product
Carbon dioxide	HMDB0001967	Malic acid + NADP → Pyruvic acid + Carbon dioxide + NADPH + Hydrogen Ion	Me1[Unknown]; Me3[Unknown]	product
Carbon dioxide	HMDB0001967	Malonic semialdehyde + Coenzyme A + NAD → Acetyl-CoA + Carbon dioxide + NADH + Hydrogen Ion	Aldh6a1[Unknown]	product
Carbon dioxide	HMDB0001967	Malonic semialdehyde + Coenzyme A + NADP → Acetyl-CoA + Carbon dioxide + NADPH + Hydrogen Ion	Aldh6a1[Unknown]	product
Carbon dioxide	HMDB0001967	Malonyl-CoA + Acyl-CoA → 3-Oxoacyl-CoA + Coenzyme A + Carbon dioxide	Elovl4[Enzyme]; Elovl2[Unknown]; Elovl1[Unknown]; Elovl3[Unknown]; Elovl5[Unknown]; Elovl6[Unknown]; Elovl7[Unknown]	product
Carbon dioxide	HMDB0001967	Malonyl-CoA + hexadecanoyl-CoA → 3-Oxooctadecanoyl-CoA + Coenzyme A + Carbon dioxide	Elovl6[Unknown]	product
Carbon dioxide	HMDB0001967	Malonyl-CoA → Acetyl-CoA + Carbon dioxide	Mlycd[Enzyme]	product
Carbon dioxide	HMDB0001967	Malonyl-[acp] methyl ester + Malonyl-[acyl-carrier protein] → 3-Ketoglutaryl-[acp] methyl ester + Carbon dioxide + Acyl-carrier protein	Oxsm[Enzyme]	product
Carbon dioxide	HMDB0001967	N6,N6,N6-Trimethyl-L-lysine + Oxoglutaric acid + Oxygen → 3-Hydroxy-N6,N6,N6-trimethyl-L-lysine + Succinic acid + Carbon dioxide	Tmlhe[Unknown]	product
Carbon dioxide	HMDB0001967	Nicotinic acid mononucleotide + Pyrophosphate + Carbon dioxide → Quinolinic acid + Phosphoribosyl pyrophosphate	Qprt[Unknown]	substrate
Carbon dioxide	HMDB0001967	Octanoyl-[acp] + Malonyl-[acyl-carrier protein] → 3-Oxodecanoyl-[acp] + Carbon dioxide + Acyl-carrier protein	Fasn[Enzyme]; Oxsm[Enzyme]	product
Carbon dioxide	HMDB0001967	Ornithine → Putrescine + Carbon dioxide	Odc1[Enzyme]	product
Carbon dioxide	HMDB0001967	Orotidylic acid → Uridine 5&#39;-monophosphate + Carbon dioxide	Umps[Enzyme]	product
Carbon dioxide	HMDB0001967	Oxalosuccinic acid → Oxoglutaric acid + Carbon dioxide	Idh2[Unknown]; Idh1[Unknown]	product
Carbon dioxide	HMDB0001967	Oxoadipic acid + Coenzyme A + NAD → Glutaryl-CoA + Carbon dioxide + NADH + Hydrogen Ion	Ogdh[Enzyme]; Ogdhl[Enzyme]	product
Carbon dioxide	HMDB0001967	Oxoadipic acid + Enzyme N6-(lipoyl)lysine → [Dihydrolipoyllysine-residue succinyltransferase] S-glutaryldihydrolipoyllysine + Carbon dioxide	Ogdh[Enzyme]; Ogdhl[Enzyme]	product
Carbon dioxide	HMDB0001967	Oxoglutaric acid + Thiamine pyrophosphate → 3-Carboxy-1-hydroxypropylthiamine diphosphate + Carbon dioxide	Ogdh[Enzyme]; Ogdhl[Enzyme]	product
Carbon dioxide	HMDB0001967	Phenylpyruvic acid + Oxygen → ortho-Hydroxyphenylacetic acid + Carbon dioxide	Hpd[Unknown]	product
Carbon dioxide	HMDB0001967	Phosphatidylserine → Phosphatidylethanolamine + Carbon dioxide	Pisd[Enzyme]	product
Carbon dioxide	HMDB0001967	Protein N6,N6-dimethyl-L-lysine + Oxoglutaric acid + Oxygen → Protein lysine + Succinic acid + Formaldehyde + Carbon dioxide	Kdm2a[Enzyme]; Kdm2b[Enzyme]	product
Carbon dioxide	HMDB0001967	Protein lysine + Oxoglutaric acid + Oxygen → Procollagen 5-hydroxy-L-lysine + Succinic acid + Carbon dioxide + Water	Plod1[Unknown]; Plod2[Unknown]; Plod3[Unknown]	product
Carbon dioxide	HMDB0001967	Pyruvic acid + Enzyme N6-(lipoyl)lysine → [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine + Carbon dioxide	Pdhb[Enzyme]; Pdha1[Enzyme]; Pdha2[Enzyme]	product
Carbon dioxide	HMDB0001967	Pyruvic acid + Thiamine pyrophosphate → 2-(a-Hydroxyethyl)thiamine diphosphate + Carbon dioxide	Pdhb[Enzyme]; Pdha1[Enzyme]; Pdha2[Enzyme]	product
Carbon dioxide	HMDB0001967	S-Adenosylmethionine + Hydrogen Ion → S-Adenosylmethioninamine + Carbon dioxide	Amd1[Unknown]; Amd2[Unknown]	product
Carbon dioxide	HMDB0001967	Succinyl-CoA + Glycine → 5-Aminolevulinic acid + Coenzyme A + Carbon dioxide	Alas2[Unknown]; Alas1[Unknown]	product
Carbon dioxide	HMDB0001967	Tetradecanoyl-[acp] + Malonyl-[acyl-carrier protein] → 3-Oxohexadecanoyl-[acp] + Carbon dioxide + Acyl-carrier protein	Fasn[Enzyme]; Oxsm[Enzyme]	product
Carbon dioxide	HMDB0001967	Ureidoisobutyric acid + Water → 3-Aminoisobutanoic acid + Carbon dioxide + Ammonia	Upb1[Unknown]	product
Carbon dioxide	HMDB0001967	Ureidopropionic acid + Water → beta-Alanine + Carbon dioxide + Ammonia	Upb1[Unknown]	product
Carbon dioxide	HMDB0001967	Uridine diphosphate glucuronic acid → UDP-D-Xylose + Carbon dioxide	Uxs1[Unknown]	product
Carbon dioxide	HMDB0001967	Uroporphyrinogen I → Coproporphyrinogen I + Carbon dioxide	Urod[Unknown]	product
Carbon dioxide	HMDB0001967	Uroporphyrinogen III → Coproporphyrinogen III + Carbon dioxide	Urod[Unknown]	product
Carbon dioxide	HMDB0001967	alpha-Fluoro-beta-ureidopropionic acid + Water → alpha-Fluoro-beta-alanine + Carbon dioxide + Ammonia	Upb1[Unknown]	product
Carbon dioxide	HMDB0001967	alpha-Ketoisovaleric acid + Thiamine pyrophosphate → 2-Methyl-1-hydroxypropyl-ThPP + Carbon dioxide	Bckdhb[Enzyme]; Bckdha[Unknown]	product
Carbon dioxide	HMDB0001967	hexadecanoyl-CoA + L-Serine → 3-Dehydrosphinganine + Coenzyme A + Carbon dioxide	Sptlc1[Enzyme]; Sptlc2[Enzyme]; Sptlc3[Enzyme]	product
Carbon monoxide	HMDB0001361	1,2-Dihydroxy-3-keto-5-methylthiopentene + Oxygen → 3-Methylthiopropionic acid + Formic acid + Carbon monoxide	Adi1[Enzyme]	product
Carbon monoxide	HMDB0001361	Hemoglobin + FADH + Oxygen → Globin + Biliverdin + Carbon monoxide + Iron + FAD + Water	Hmox2[Unknown]; Hmox1[Unknown]	product
Carnosine	HMDB0000033	Adenosine triphosphate + L-Histidine + beta-Alanine → ADP + Phosphate + Carnosine	Carns1[Unknown]	product
Carnosine	HMDB0000033	Adenosine triphosphate + L-Histidine + beta-Alanine → Adenosine monophosphate + Pyrophosphate + Carnosine	Carns1[Unknown]	product
Chenodeoxycholic acid	HMDB0000518	Chenodeoxycholic acid + Coenzyme A → Chenodeoxycholoyl-CoA + Water	Acot8[Enzyme]	substrate
Chenodeoxycholic acid	HMDB0000518	Chenodeoxycholoyl-CoA + Adenosine monophosphate + Pyrophosphate → Chenodeoxycholic acid + Coenzyme A + Adenosine triphosphate	Slc27a5[Enzyme]	product
Chenodeoxycholic acid glycine conjugate	HMDB0000637	Chenodeoxycholoyl-CoA + Glycine → Chenodeoxycholic acid glycine conjugate + Coenzyme A	Baat[Enzyme]	product
Chenodeoxycholoyl-CoA	HMDB0006292	Chenodeoxycholic acid + Coenzyme A → Chenodeoxycholoyl-CoA + Water	Acot8[Enzyme]	product
Chenodeoxycholoyl-CoA	HMDB0006292	Chenodeoxycholoyl-CoA + Adenosine monophosphate + Pyrophosphate → Chenodeoxycholic acid + Coenzyme A + Adenosine triphosphate	Slc27a5[Enzyme]	substrate
Chenodeoxycholoyl-CoA	HMDB0006292	Chenodeoxycholoyl-CoA + Glycine → Chenodeoxycholic acid glycine conjugate + Coenzyme A	Baat[Enzyme]	substrate
Chenodeoxycholoyl-CoA	HMDB0006292	Chenodeoxycholoyl-CoA + Taurine → Taurochenodesoxycholic acid + Coenzyme A	Baat[Enzyme]	substrate
Chenodeoxycholoyl-CoA	HMDB0006292	Propionyl-CoA + Chenodeoxycholoyl-CoA → Coenzyme A + 3a,7a-Dihydroxy-5b-24-oxocholestanoyl-CoA	Scp2[Enzyme]	substrate
Chenodeoxycholoyl-CoA	HMDB0006292	Propionyl-CoA + Chenodeoxycholoyl-CoA → Coenzyme A + 3a,7a-Dihydroxy-5b-cholestanoyl-CoA	Acaa2[Enzyme]; Acaa1a[Enzyme]; Acaa1b[Enzyme]; Hadhb[Enzyme]	substrate
Cholesterol	HMDB0000067	Acyl-CoA + Cholesterol → Coenzyme A + cholesterol ester	Soat2[Enzyme]; Soat1[Enzyme]	substrate
Cholesterol	HMDB0000067	Cholesterol + AH(2) + Oxygen → 25-Hydroxycholesterol + A + Water	Ch25h[Unknown]	substrate
Cholesterol	HMDB0000067	Cholesterol + NAD → 7-Dehydrocholesterol + NADH + Hydrogen Ion	Dhcr7[Enzyme]	substrate
Cholesterol	HMDB0000067	Cholesterol + NADP → 7-Dehydrocholesterol + NADPH	Dhcr7[Enzyme]	substrate
Cholesterol	HMDB0000067	Cholesterol + NADP → 7-Dehydrocholesterol + NADPH + Hydrogen Ion	Dhcr7[Enzyme]	substrate
Cholesterol	HMDB0000067	Cholesterol + NADP → Desmosterol + Hydrogen Ion + NADPH	Dhcr24[Unknown]	substrate
Cholesterol	HMDB0000067	Cholesterol + NADPH + Oxygen → 24-Hydroxycholesterol + NADP + Water	Cyp46a1[Unknown]	substrate
Cholesterol	HMDB0000067	Cholesterol + NADPH + Oxygen → 7alpha-Hydroxycholesterol + NADP + Water	Cyp7a1[Unknown]	substrate
Cholesterol	HMDB0000067	Cholesterol + Oxygen + Hydrogen Ion + Reduced adrenal ferredoxin → 20alpha-Hydroxycholesterol + Water + Oxidized adrenal ferredoxin	Cyp11a1[Unknown]	substrate
Cholesterol	HMDB0000067	Cholesterol + Oxygen + NADPH + Hydrogen Ion → 27-Hydroxycholesterol + NADP + Water	Cyp27a1[Unknown]	substrate
Cholesterol	HMDB0000067	Cholesterol + Oxygen + NADPH + Hydrogen Ion → 7alpha-Hydroxycholesterol + NADP + Water	Cyp7a1[Unknown]	substrate
Cholesterol	HMDB0000067	Cholesterol + Oxygen + Reduced adrenal ferredoxin + Hydrogen Ion → 22b-Hydroxycholesterol + Water + Oxidized adrenal ferredoxin	Cyp11a1[Unknown]	substrate
Cholesterol	HMDB0000067	Cholesterol + Phosphoadenosine phosphosulfate → Cholesterol sulfate + Adenosine 3&#39;,5&#39;-diphosphate	Sult2b1[Enzyme]	substrate
Cholesterol	HMDB0000067	Cholesterol + Reduced acceptor + Oxygen → 25-Hydroxycholesterol + Acceptor + Water	Ch25h[Unknown]	substrate
Cholesterol	HMDB0000067	Cholesterol + reduced adrenal ferredoxin + Oxygen → Pregnenolone + 4-Methylpentanal + oxidized adrenal ferredoxin + Water	Cyp11a1[Unknown]	substrate
Cholesterol	HMDB0000067	Cholesterol ester + Water → Cholesterol + Fatty acid	Lipa[Enzyme]; Cel[Unknown]	product
Cholesterol sulfate	HMDB0000653	Cholesterol + Phosphoadenosine phosphosulfate → Cholesterol sulfate + Adenosine 3&#39;,5&#39;-diphosphate	Sult2b1[Enzyme]	product
Cholic acid	HMDB0000619	Adenosine triphosphate + Cholic acid + Coenzyme A → Adenosine monophosphate + Pyrophosphate + Choloyl-CoA	Slc27a5[Enzyme]	substrate
Cholic acid	HMDB0000619	Choloyl-CoA + Water → Cholic acid + Coenzyme A	Acot8[Enzyme]	product
Choline	HMDB0000097	A phosphatidylcholine + Water → Choline + a phosphatidate	Pld2[Enzyme]; Pld1[Unknown]; Pld3[Enzyme]; Pld4[Enzyme]	product
Choline	HMDB0000097	Acetyl-CoA + Choline → Coenzyme A + Acetylcholine	Chat[Enzyme]	substrate
Choline	HMDB0000097	Acetylcholine + Water → Choline + Acetic acid	Ache[Enzyme]	product
Choline	HMDB0000097	Adenosine triphosphate + Choline → ADP + Phosphorylcholine	Chkb[Enzyme]; Chka[Enzyme]	substrate
Choline	HMDB0000097	An acylcholine + Water → Choline + a carboxylate	Bche[Enzyme]	product
Choline	HMDB0000097	Choline + Acceptor → Betaine aldehyde + Reduced acceptor	Chdh[Unknown]	substrate
Choline	HMDB0000097	Choline + acceptor → Betaine aldehyde + reduced acceptor	Chdh[Unknown]	substrate
Choline	HMDB0000097	Glycerophosphocholine + Water → Choline + Glycerol 3-phosphate	Gpcpd1[Unknown]	product
Choline	HMDB0000097	Phosphatidylcholine + Water → Phosphatidate + Choline	Pld2[Enzyme]; Pld1[Unknown]; Pld3[Enzyme]; Pld4[Enzyme]	product
Choline	HMDB0000097	Phosphorylcholine + Water → Choline + Phosphate	Phospho1[Unknown]	product
Choloyl-CoA	HMDB0001374	Adenosine triphosphate + Cholic acid + Coenzyme A → Adenosine monophosphate + Pyrophosphate + Choloyl-CoA	Slc27a5[Enzyme]	product
Choloyl-CoA	HMDB0001374	Choloyl-CoA + Glycine → Coenzyme A + Glycocholic acid	Baat[Enzyme]	substrate
Choloyl-CoA	HMDB0001374	Choloyl-CoA + Taurine → Coenzyme A + Taurocholic acid	Baat[Enzyme]	substrate
Choloyl-CoA	HMDB0001374	Choloyl-CoA + Water → Cholic acid + Coenzyme A	Acot8[Enzyme]	substrate
Choloyl-CoA	HMDB0001374	Propionyl-CoA + Choloyl-CoA → Coenzyme A + 3a,7a,12a-Trihydroxy-5b-24-oxocholestanoyl-CoA	Scp2[Enzyme]	substrate
Chondroitin	HMDB0000629	Chondroitin → Dermatan	Dse[Enzyme]	substrate
Chondroitin	HMDB0000629	Phosphoadenosine phosphosulfate + Chondroitin → Adenosine 3&#39;,5&#39;-diphosphate + Chondroitin 4-sulfate	Chst11[Enzyme]; Chst13[Enzyme]; Chst12[Enzyme]	substrate
Chondroitin	HMDB0000629	Phosphoadenosine phosphosulfate + Chondroitin → Adenosine 3&#39;,5&#39;-diphosphate + Chondroitin 6-sulfate	Chst3[Enzyme]; Chst7[Enzyme]	substrate
Chondroitin	HMDB0000629	Phosphoadenosine phosphosulfate + Chondroitin → Adenosine 3&#39;,5&#39;-diphosphate + chondroitin 4&#39;-sulfate	Chst11[Enzyme]; Chst13[Enzyme]; Chst12[Enzyme]	substrate
Ciliatine	HMDB0011747	Cytidine triphosphate + Ciliatine → Pyrophosphate + CMP-2-aminoethylphosphonate	Pcyt2[Enzyme]	substrate
Citicoline	HMDB0001413	1-Alkyl-2-acylglycerol + Citicoline → 1-Radyl-2-acyl-sn-glycero-3-phosphocholine + Cytidine monophosphate	Chpt1[Unknown]; Cept1[Unknown]	substrate
Citicoline	HMDB0001413	Citicoline + 1,2-Diacyl-sn-glycerol → Cytidine monophosphate + Phosphatidylcholine	Chpt1[Unknown]; Cept1[Unknown]	substrate
Citicoline	HMDB0001413	Citicoline + 1,2-diacylglycerol → Cytidine monophosphate + a phosphatidylcholine	Chpt1[Unknown]; Cept1[Unknown]	substrate
Citicoline	HMDB0001413	Citicoline + 1-Alkyl-2-acetyl-sn-glycerol → Cytidine monophosphate + 2-Acetyl-1-alkyl-sn-glycero-3-phosphocholine	Chpt1[Unknown]; Cept1[Unknown]	substrate
Citicoline	HMDB0001413	Citicoline + Water → Cytidine monophosphate + Phosphorylcholine	Adprm[Unknown]	substrate
Citicoline	HMDB0001413	Cytidine triphosphate + Phosphorylcholine → Pyrophosphate + Citicoline	Pcyt1b[Enzyme]; Pcyt1a[Enzyme]	product
Citric acid	HMDB0000094	ADP + Phosphate + Acetyl-CoA + Oxalacetic acid → Adenosine triphosphate + Citric acid + Coenzyme A	Acly[Enzyme]	product
Citric acid	HMDB0000094	Acetyl-CoA + Water + Oxalacetic acid → Citric acid + Coenzyme A	Cs[Enzyme]; Csl[Enzyme]	product
Citric acid	HMDB0000094	Adenosine triphosphate + Citric acid + Coenzyme A → ADP + Phosphate + Acetyl-CoA + Oxalacetic acid	Acly[Enzyme]	substrate
Citric acid	HMDB0000094	Adenosine triphosphate + Citric acid + L-Glutamic acid → ADP + Phosphate + beta-citryl-L-glutamate	Rimklb[Unknown]	substrate
Citric acid	HMDB0000094	Citric acid + Coenzyme A → Acetyl-CoA + Water + Oxalacetic acid	Cs[Enzyme]; Csl[Enzyme]	substrate
Citric acid	HMDB0000094	Citric acid → Isocitric acid	Aco2[Enzyme]; Aco1[Unknown]	substrate
Citric acid	HMDB0000094	Citric acid → cis-Aconitic acid + Water	Aco2[Enzyme]; Aco1[Unknown]	substrate
Citrulline	HMDB0000904	Adenosine triphosphate + Citrulline + L-Aspartic acid → Adenosine monophosphate + Pyrophosphate + Argininosuccinic acid	Ass1[Enzyme]; Ass1[Enzyme]	substrate
Citrulline	HMDB0000904	Asymmetric dimethylarginine + Water → Dimethylamine + Citrulline	Ddah1[Unknown]; Ddah2[Enzyme]	product
Citrulline	HMDB0000904	Carbamoyl phosphate + Ornithine → Phosphate + Citrulline	Otc[Enzyme]	product
Citrulline	HMDB0000904	L-Arginine + NADPH + Oxygen → Citrulline + Nitric oxide + NADP + Water	Nos2[Unknown]; Nos1[Unknown]; Nos3[Unknown]	product
Citrulline	HMDB0000904	L-Arginine + Oxygen + NADPH + Hydrogen Ion → Nitric oxide + Citrulline + NADP + Water	Nos2[Unknown]; Nos1[Unknown]; Nos3[Unknown]	product
Citrulline	HMDB0000904	NADPH + N(omega)-Hydroxyarginine + Oxygen + Hydrogen Ion → NADP + Nitric oxide + Citrulline + Water	Nos2[Unknown]; Nos1[Unknown]; Nos3[Unknown]	product
Coenzyme A	HMDB0001423	 + hexadecanoyl-CoA →  + Coenzyme A	Pigw[Enzyme]	product
Coenzyme A	HMDB0001423	(+)-7-Isojasmonic acid CoA + Acetyl-CoA → Coenzyme A + 3-Oxo-OPC4-CoA	Acaa1a[Enzyme]; Acaa1b[Enzyme]	product
Coenzyme A	HMDB0001423	(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoyl-CoA + Water → Coenzyme A + Eicosapentaenoic acid	Acot7[Enzyme]; Acot2[Enzyme]; Acot4[Enzyme]; Acot5[Enzyme]; Acot2[Enzyme]; Acot1[Enzyme]; Acot3[Enzyme]	product
Coenzyme A	HMDB0001423	(S)-3-Hydroxyisobutyryl-CoA + Water → Coenzyme A + (S)-3-Hydroxyisobutyric acid	Hibch[Enzyme]; Hibch[Enzyme]	product
Coenzyme A	HMDB0001423	(S)-Methylmalonic acid semialdehyde + Coenzyme A + NAD → Methylmalonyl-CoA + NADH + Hydrogen Ion	Aldh6a1[Unknown]	substrate
Coenzyme A	HMDB0001423	(S)-Methylmalonic acid semialdehyde + Coenzyme A + NAD → Propionyl-CoA + Carbon dioxide + NADH + Hydrogen Ion	Aldh6a1[Unknown]	substrate
Coenzyme A	HMDB0001423	17alpha,20alpha-Dihydroxypregn-4-en-3-one + Adenosine triphosphate + Coenzyme A → (25R)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA + Adenosine monophosphate + Pyrophosphate	Slc27a5[Enzyme]	substrate
Coenzyme A	HMDB0001423	2,4-Diamino-6-nitrotoluene + Acetyl-CoA → 4-Acetamido-2-amino-6-nitrotoluene + Coenzyme A	Nat3[Enzyme]; Nat1[Enzyme]; Nat2[Enzyme]; Nat3[Enzyme]; Nat1[Enzyme]; Nat2[Enzyme]	product
Coenzyme A	HMDB0001423	2-Methyl-3-oxopropanoic acid + Coenzyme A + Water + NAD → Propionyl-CoA + Hydrogen carbonate + NADH	Aldh6a1[Unknown]	substrate
Coenzyme A	HMDB0001423	3-Hydroxy-3-methylglutaryl-CoA + Coenzyme A → Acetyl-CoA + Water + Acetoacetyl-CoA	Hmgcs2[Enzyme]; Hmgcs1[Enzyme]	substrate
Coenzyme A	HMDB0001423	3-Hydroxypropionyl-CoA + Phosphate + ADP → Hydroxypropionic acid + Coenzyme A + Adenosine triphosphate	Hibch[Enzyme]	product
Coenzyme A	HMDB0001423	3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholanoyl-CoA + Propionyl-CoA → Coenzyme A + 3-alpha,7-alpha,12-alpha-trihydroxy-24-oxo-5-beta-cholestanoyl-CoA	Scp2[Enzyme]	product
Coenzyme A	HMDB0001423	A very-long-chain acyl-CoA + Malonyl-CoA → Coenzyme A + a very-long-chain 3-oxoacyl-CoA + CO(2)	Elovl4[Enzyme]; Elovl2[Unknown]; Elovl1[Unknown]; Elovl3[Unknown]; Elovl5[Unknown]; Elovl6[Unknown]; Elovl7[Unknown]	product
Coenzyme A	HMDB0001423	ADP + Phosphate + Acetyl-CoA + Oxalacetic acid → Adenosine triphosphate + Citric acid + Coenzyme A	Acly[Enzyme]	product
